customer_last_name,film_list
SUTTON,"BULL SHAWSHANK,CHARIOTS CONSPIRACY,CIRCUS YOUTH,DREAM PICKUP,DUCK RACER,ENCINO ELF,FICTION CHRISTMAS,FISH OPUS,FORRESTER COMANCHEROS,FREDDY STORM,FROST HEAD,HOMEWARD CIDER,HYSTERICAL GRAIL,IGBY MAKER,INTRIGUE WORST,KWAI HOMEWARD,MALKOVICH PET,PAJAMA JAWBREAKER,RACER EGG,REUNION WITCHES,ROCK INSTINCT,SALUTE APOLLO,SHANE DARKNESS,SHOW LORD,SLUMS DUCK,STORM HAPPINESS,TITANIC BOONDOCK,WARDROBE PHANTOM"
SWAFFORD,"AGENT TRUMAN,BEACH HEARTBREAKERS,CALENDAR GUNFIGHT,CANDIDATE PERDITION,DEVIL DESIRE,DINOSAUR SECRETARY,ELIZABETH SHANE,FLIGHT LIES,GHOSTBUSTERS ELF,KILLER INNOCENT,LEAGUE HELLFIGHTERS,MERMAID INSECTS,MONTEREY LABYRINTH,NETWORK PEAK,REDEMPTION COMFORTS,ROAD ROXANNE,SHAKESPEARE SADDLE,SHOCK CABIN,SONG HEDWIG,STEEL SANTA,UNFORGIVEN ZOOLANDER,VANILLA DAY,VIDEOTAPE ARSENIC,WORST BANGER"
TALBERT,"AMELIE HELLFIGHTERS,ANTHEM LUKE,BAKED CLEOPATRA,BEAUTY GREASE,BONNIE HOLOCAUST,CABIN FLASH,CHARIOTS CONSPIRACY,DANGEROUS UPTOWN,DINOSAUR SECRETARY,DOOM DANCING,EMPIRE MALKOVICH,ENCOUNTERS CURTAIN,GREASE YOUTH,INTOLERABLE INTENTIONS,KRAMER CHOCOLATE,LABYRINTH LEAGUE,LAMBS CINCINATTI,QUEST MUSSOLINI,SATURDAY LAMBS,SNATCHERS MONTEZUMA,SPICE SORORITY,STEPMOM DREAM,STREETCAR INTENTIONS,VACATION BOONDOCK,WIND PHANTOM,WORST BANGER"
TAN,"ALONE TRIP,CHAINSAW UPTOWN,CHASING FIGHT,CHICKEN HELLFIGHTERS,CIRCUS YOUTH,DEER VIRGINIAN,DEER VIRGINIAN,DISTURBING SCARFACE,DOUBTFIRE LABYRINTH,DYNAMITE TARZAN,EGG IGBY,FOOL MOCKINGBIRD,FROST HEAD,GANGS PRIDE,GONE TROUBLE,GRADUATE LORD,HEAVENLY GUN,HORROR REIGN,IDAHO LOVE,LAWLESS VISION,MAUDE MOD,MODEL FISH,PRIMARY GLASS,SAMURAI LION,SANTA PARIS,SHEPHERD MIDSUMMER,SNATCHERS MONTEZUMA,STAGECOACH ARMAGEDDON,WORKER TARZAN"
TAYLOR,"ALADDIN CALENDAR,ALI FOREVER,ALLEY EVOLUTION,BOUND CHEAPER,COAST RAINBOW,DETAILS PACKER,FURY MURDER,GRADUATE LORD,GROOVE FICTION,GUN BONNIE,HAWK CHILL,JET NEIGHBORS,MASSACRE USUAL,MYSTIC TRUMAN,NOTORIOUS REUNION,OTHERS SOUP,PACIFIC AMISTAD,PICKUP DRIVING,SNOWMAN ROLLERCOASTER,STAGECOACH ARMAGEDDON,STAMPEDE DISTURBING,STORY SIDE,VIETNAM SMOOCHY,WEST LION,WHISPERER GIANT"
TEEL,"ANYTHING SAVANNAH,ATTACKS HATE,BIRCH ANTITRUST,BROOKLYN DESERT,BULL SHAWSHANK,CAT CONEHEADS,CIDER DESIRE,CORE SUIT,CURTAIN VIDEOTAPE,DANCES NONE,DESTINY SATURDAY,DOWNHILL ENOUGH,FIREBALL PHILADELPHIA,FRISCO FORREST,GHOST GROUNDHOG,HEAVYWEIGHTS BEAST,MULAN MOON,NOTTING SPEAKEASY,OUTLAW HANKY,PURE RUNNER,REUNION WITCHES,SALUTE APOLLO,SPEAKEASY DATE,STEPMOM DREAM,SWEDEN SHINING,SWEET BROTHERHOOD,TITANIC BOONDOCK,TRACY CIDER,UNFAITHFUL KILL,VOLCANO TEXAS"
TERRY,"ALADDIN CALENDAR,ANGELS LIFE,BEAR GRACELAND,BLUES INSTINCT,BUGSY SONG,COMA HEAD,CONTACT ANONYMOUS,DOWNHILL ENOUGH,DREAM PICKUP,DUDE BLINDNESS,EAGLES PANKY,ENDING CROWDS,FARGO GANDHI,FLATLINERS KILLER,GREEDY ROOTS,IDOLS SNATCHERS,IRON MOON,LADY STAGE,LANGUAGE COWBOY,NIGHTMARE CHILL,REEF SALUTE,RIDGEMONT SUBMARINE,SCISSORHANDS SLUMS,SENSIBILITY REAR,SONG HEDWIG,SUBMARINE BED,TYCOON GATHERING,VANISHING ROCKY,VELVET TERMINATOR"
THOMAS,"ARMY FLINTSTONES,BEVERLY OUTLAW,BRIDE INTRIGUE,BUCKET BROTHERHOOD,CRAFT OUTFIELD,DRACULA CRYSTAL,FAMILY SWEET,FANTASY TROOPERS,FICTION CHRISTMAS,GILBERT PELICAN,NOTTING SPEAKEASY,PATHS CONTROL,PERFECT GROOVE,PRIMARY GLASS,RECORDS ZORRO,REQUIEM TYCOON,ROBBERS JOON,ROCK INSTINCT,ROCK INSTINCT,SEA VIRGIN,SIMON NORTH,SOMETHING DUCK,TORQUE BOUND,UNDEFEATED DALMATIONS,UNFORGIVEN ZOOLANDER,VOLCANO TEXAS,WISDOM WORKER,ZORRO ARK"
THOMPSON,"AMISTAD MIDSUMMER,BACKLASH UNDEFEATED,CYCLONE FAMILY,DISTURBING SCARFACE,DREAM PICKUP,EASY GLADIATOR,HEARTBREAKERS BRIGHT,INDIAN LOVE,INNOCENT USUAL,MARRIED GO,NEIGHBORS CHARADE,PAST SUICIDES,SCISSORHANDS SLUMS,SHREK LICENSE,SIEGE MADRE,SLUMS DUCK,SPY MILE,STAGECOACH ARMAGEDDON,SWEETHEARTS SUSPECTS,TELEGRAPH VOYAGE,TIES HUNGER"
THORN,"CALENDAR GUNFIGHT,CAT CONEHEADS,CHARIOTS CONSPIRACY,CROOKED FROGMEN,DETAILS PACKER,ENDING CROWDS,GARDEN ISLAND,HILLS NEIGHBORS,JERICHO MULAN,MUMMY CREATURES,NEIGHBORS CHARADE,PHILADELPHIA WIFE,PHILADELPHIA WIFE,PLUTO OLEANDER,QUEEN LUKE,RAGE GAMES,REAR TRADING,REUNION WITCHES,SLEUTH ORIENT,SLUMS DUCK,SUIT WALLS,WITCHES PANIC,YENTL IDAHO"
THRASHER,"ANGELS LIFE,BIRD INDEPENDENCE,BLANKET BEVERLY,BREAKFAST GOLDFINGER,CASPER DRAGONFLY,CONFIDENTIAL INTERVIEW,DANCES NONE,DARKNESS WAR,HALL CASSIDY,INDEPENDENCE HOTEL,MINORITY KISS,MOTIONS DETAILS,NOTORIOUS REUNION,PACIFIC AMISTAD,PARADISE SABRINA,PERFECT GROOVE,PULP BEVERLY,RINGS HEARTBREAKERS,ROOM ROMAN,ROSES TREASURE,SEATTLE EXPECATIONS,SOUTH WAIT,TENENBAUMS COMMAND,UPTOWN YOUNG,WIFE TURN,ZORRO ARK"
TIRADO,"ANNIE IDENTITY,BEETHOVEN EXORCIST,BOUND CHEAPER,CARIBBEAN LIBERTY,CASPER DRAGONFLY,DESERT POSEIDON,DOWNHILL ENOUGH,DYNAMITE TARZAN,ELIZABETH SHANE,FISH OPUS,INTERVIEW LIAISONS,LADY STAGE,NOVOCAINE FLIGHT,PULP BEVERLY,STATE WASTELAND,TELEGRAPH VOYAGE,WIZARD COLDBLOODED,WYOMING STORM"
TOBIAS,"ALTER VICTORY,ANNIE IDENTITY,BIKINI BORROWERS,CABIN FLASH,CONFUSED CANDLES,ENCOUNTERS CURTAIN,FANTASIA PARK,FIREBALL PHILADELPHIA,FORRESTER COMANCHEROS,GASLIGHT CRUSADE,IDAHO LOVE,INNOCENT USUAL,INVASION CYCLONE,LOCK REAR,MALKOVICH PET,MALTESE HOPE,MARS ROMAN,NASH CHOCOLAT,REUNION WITCHES,ROBBERS JOON,SCORPION APOLLO,SHANE DARKNESS,SHEPHERD MIDSUMMER,SHOOTIST SUPERFLY,TALENTED HOMICIDE,THIN SAGEBRUSH,WOLVES DESIRE,WONDERFUL DROP,WORKER TARZAN"
TOMLIN,"ANTHEM LUKE,BADMAN DAWN,BRINGING HYSTERICAL,CONFIDENTIAL INTERVIEW,CROSSROADS CASUALTIES,DARES PLUTO,DEER VIRGINIAN,DIRTY ACE,DRAGONFLY STRANGERS,EVERYONE CRAFT,GRAFFITI LOVE,HOBBIT ALIEN,HORN WORKING,HURRICANE AFFAIR,ISHTAR ROCKETEER,ISLAND EXORCIST,OUTBREAK DIVINE,PITTSBURGH HUNCHBACK,PREJUDICE OLEANDER,PULP BEVERLY,SEATTLE EXPECATIONS,SLEUTH ORIENT,STAGECOACH ARMAGEDDON,STAMPEDE DISTURBING,TRAP GUYS,TREATMENT JEKYLL,TRUMAN CRAZY"
TORRES,"ALASKA PHANTOM,BEACH HEARTBREAKERS,BEHAVIOR RUNAWAY,BRANNIGAN SUNRISE,CIDER DESIRE,CURTAIN VIDEOTAPE,DOCTOR GRAIL,EASY GLADIATOR,ENOUGH RAGING,FIREBALL PHILADELPHIA,FRISCO FORREST,GODFATHER DIARY,HEAD STRANGER,HEAVYWEIGHTS BEAST,HONEY TIES,HUNTING MUSKETEERS,KILLER INNOCENT,MARRIED GO,MARS ROMAN,PINOCCHIO SIMON,QUEST MUSSOLINI,STAGECOACH ARMAGEDDON"
TROUT,"BACKLASH UNDEFEATED,BEAUTY GREASE,BED HIGHBALL,CAPER MOTIONS,CHICKEN HELLFIGHTERS,CONGENIALITY QUEST,DETAILS PACKER,FIDELITY DEVIL,FOOL MOCKINGBIRD,GO PURPLE,GROUNDHOG UNCUT,JINGLE SAGEBRUSH,MASKED BUBBLE,MULAN MOON,PACIFIC AMISTAD,PRINCESS GIANT,SENSIBILITY REAR,SLEEPLESS MONSOON,TOWN ARK,TRANSLATION SUMMER,UNDEFEATED DALMATIONS,WARDROBE PHANTOM,WITCHES PANIC"
TROUTMAN,"ALABAMA DEVIL,ANYTHING SAVANNAH,BADMAN DAWN,BALLOON HOMEWARD,BEAST HUNCHBACK,CHAMBER ITALIAN,COMA HEAD,CONQUERER NUTS,DANCING FEVER,EXCITEMENT EVE,HUMAN GRAFFITI,LION UNCUT,LOATHING LEGALLY,NATURAL STOCK,NECKLACE OUTBREAK,OZ LIAISONS,ROUGE SQUAD,SEATTLE EXPECATIONS,SHANE DARKNESS,SHEPHERD MIDSUMMER,STORY SIDE,WARS PLUTO"
TRUONG,"ALADDIN CALENDAR,CHASING FIGHT,DOORS PRESIDENT,DRAGON SQUAD,FANTASY TROOPERS,FINDING ANACONDA,GARDEN ISLAND,GO PURPLE,HOLOCAUST HIGHBALL,HOLY TADPOLE,LAMBS CINCINATTI,MASSACRE USUAL,ORANGE GRAPES,OZ LIAISONS,ROOM ROMAN,SCARFACE BANG,SPEAKEASY DATE,TEXAS WATCH,TREATMENT JEKYLL"
TUBBS,"AIRPORT POLLOCK,ANYTHING SAVANNAH,ATTACKS HATE,BIRD INDEPENDENCE,BRINGING HYSTERICAL,BUGSY SONG,BULWORTH COMMANDMENTS,CONFIDENTIAL INTERVIEW,CONQUERER NUTS,CORE SUIT,DEVIL DESIRE,ENEMY ODDS,GUNFIGHT MOON,HUSTLER PARTY,ICE CROSSING,IGBY MAKER,KWAI HOMEWARD,MARS ROMAN,MASK PEACH,MOB DUFFEL,OPEN AFRICAN,POLISH BROOKLYN,REMEMBER DIARY,RUSH GOODFELLAS,SAINTS BRIDE,SNATCH SLIPPER,SNATCH SLIPPER,SPLENDOR PATTON,STRANGERS GRAFFITI,STRANGERS GRAFFITI,WORLD LEATHERNECKS"
TUCKER,"AMISTAD MIDSUMMER,ARTIST COLDBLOODED,BAREFOOT MANCHURIAN,BOOGIE AMELIE,BRIGHT ENCOUNTERS,CHAINSAW UPTOWN,DONNIE ALLEY,DUDE BLINDNESS,ELF MURDER,FALCON VOLUME,FLASH WARS,FREAKY POCUS,GIANT TROOPERS,GLEAMING JAWBREAKER,GLORY TRACY,GRAFFITI LOVE,ILLUSION AMELIE,LAWRENCE LOVE,LIFE TWISTED,MIRACLE VIRTUAL,MOTIONS DETAILS,OPERATION OPERATION,REIGN GENTLEMEN,SEARCHERS WAIT,SHAWSHANK BUBBLE,SILENCE KANE,SLIPPER FIDELITY,SORORITY QUEEN,SUGAR WONKA,SUNDANCE INVASION,SUSPECTS QUILLS,WIND PHANTOM"
TURNER,"ACADEMY DINOSAUR,AMERICAN CIRCUS,BORROWERS BEDAZZLED,CANDLES GRAPES,CHAINSAW UPTOWN,CIRCUS YOUTH,DAWN POND,DOGMA FAMILY,DOLLS RAGE,DOWNHILL ENOUGH,ELIZABETH SHANE,ENEMY ODDS,FALCON VOLUME,FORWARD TEMPLE,FREDDY STORM,GIANT TROOPERS,GUNFIGHT MOON,KNOCK WARLOCK,LADY STAGE,LEATHERNECKS DWARFS,LUCK OPUS,MOONSHINE CABIN,OZ LIAISONS,UNCUT SUICIDES,WEREWOLF LOLA,WONKA SEA"
TURPIN,"ALASKA PHANTOM,BENEATH RUSH,CELEBRITY HORN,CLOSER BANG,ELEPHANT TROJAN,ENEMY ODDS,FRISCO FORREST,GRAFFITI LOVE,LONELY ELEPHANT,REAR TRADING,REUNION WITCHES,ROMAN PUNK,SAVANNAH TOWN,SHOCK CABIN,SHOOTIST SUPERFLY,SMOOCHY CONTROL,TELEGRAPH VOYAGE,WILLOW TRACY,WONDERLAND CHRISTMAS"
VANHORN,"ALIEN CENTER,BRANNIGAN SUNRISE,CENTER DINOSAUR,CLASH FREDDY,DANCES NONE,DARN FORRESTER,DYNAMITE TARZAN,EARRING INSTINCT,FORWARD TEMPLE,FULL FLATLINERS,HOLIDAY GAMES,MISSION ZOOLANDER,MONSTER SPARTACUS,NATIONAL STORY,NONE SPIKING,NONE SPIKING,ORANGE GRAPES,PARTY KNOCK,RAGING AIRPLANE,RIVER OUTLAW,ROOTS REMEMBER,SILVERADO GOLDFINGER,TUXEDO MILE,WONKA SEA,WORDS HUNTER"
VARGAS,"BALLOON HOMEWARD,CAMELOT VACATION,CIRCUS YOUTH,CLUELESS BUCKET,DESIRE ALIEN,DUDE BLINDNESS,EAGLES PANKY,EAGLES PANKY,EARRING INSTINCT,EMPIRE MALKOVICH,FANTASY TROOPERS,GO PURPLE,HANDICAP BOONDOCK,HEAVYWEIGHTS BEAST,HURRICANE AFFAIR,IDENTITY LOVER,LOUISIANA HARRY,MISSION ZOOLANDER,MOULIN WAKE,NEWTON LABYRINTH,OUTFIELD MASSACRE,PILOT HOOSIERS,PRIMARY GLASS,RIVER OUTLAW,SENSE GREEK,SLING LUKE,STORM HAPPINESS,STRAIGHT HOURS,TELEGRAPH VOYAGE,VANISHING ROCKY,WONKA SEA"
VARNEY,"APACHE DIVINE,BAREFOOT MANCHURIAN,BEAST HUNCHBACK,BIKINI BORROWERS,GOSFORD DONNIE,GREASE YOUTH,GREEK EVERYONE,INDEPENDENCE HOTEL,INSTINCT AIRPORT,KNOCK WARLOCK,MALKOVICH PET,MODERN DORADO,OCTOBER SUBMARINE,PAJAMA JAWBREAKER,SASSY PACKER,SECRETARY ROUGE,STAGECOACH ARMAGEDDON,STEPMOM DREAM,TELEMARK HEARTBREAKERS,TOURIST PELICAN,TRACY CIDER,VIDEOTAPE ARSENIC,WORST BANGER"
VASQUEZ,"APOCALYPSE FLAMINGOS,AUTUMN CROW,BACKLASH UNDEFEATED,BIRDS PERDITION,BOUND CHEAPER,BUTTERFLY CHOCOLAT,COMMAND DARLING,CONTACT ANONYMOUS,ENDING CROWDS,EXPENDABLE STALLION,FATAL HAUNTED,HAWK CHILL,HUNTER ALTER,HUNTER ALTER,HUSTLER PARTY,LADY STAGE,LEGEND JEDI,MAIDEN HOME,MASSAGE IMAGE,PERSONAL LADYBUGS,SHEPHERD MIDSUMMER,SONS INTERVIEW,SPEAKEASY DATE,TITANIC BOONDOCK,TRADING PINOCCHIO,UNBREAKABLE KARATE,WHALE BIKINI"
VEST,"ATTRACTION NEWTON,BASIC EASY,CHISUM BEHAVIOR,CIDER DESIRE,CLOCKWORK PARADISE,CUPBOARD SINNERS,DARN FORRESTER,DIVIDE MONSTER,DOGMA FAMILY,FACTORY DRAGON,FOREVER CANDIDATE,GHOST GROUNDHOG,HANGING DEEP,HARPER DYING,HEARTBREAKERS BRIGHT,HOTEL HAPPINESS,HYDE DOCTOR,JUMPING WRATH,LABYRINTH LEAGUE,MALLRATS UNITED,METROPOLIS COMA,MONTEZUMA COMMAND,OUTFIELD MASSACRE,PERSONAL LADYBUGS,QUEEN LUKE,SHAKESPEARE SADDLE,VOYAGE LEGALLY,WARDROBE PHANTOM"
VINES,"AMADEUS HOLY,ARABIA DOGMA,BACKLASH UNDEFEATED,BLOOD ARGONAUTS,CAT CONEHEADS,CAT CONEHEADS,CHARIOTS CONSPIRACY,COMA HEAD,DAISY MENAGERIE,DARKNESS WAR,DISTURBING SCARFACE,EDGE KISSING,GRIT CLOCKWORK,INVASION CYCLONE,JEEPERS WEDDING,KANE EXORCIST,LABYRINTH LEAGUE,MOONSHINE CABIN,NONE SPIKING,PURPLE MOVIE,RAGE GAMES,RANGE MOONWALKER,SHOOTIST SUPERFLY,TELEMARK HEARTBREAKERS,TOMATOES HELLFIGHTERS,TRIP NEWTON"
VU,"BALLOON HOMEWARD,BOULEVARD MOB,BROTHERHOOD BLANKET,BUCKET BROTHERHOOD,CASABLANCA SUPER,CASUALTIES ENCINO,ENEMY ODDS,EYES DRIVING,FLIGHT LIES,GIANT TROOPERS,JADE BUNCH,LEBOWSKI SOLDIERS,LION UNCUT,LOLA AGENT,MALTESE HOPE,OZ LIAISONS,PAST SUICIDES,PHILADELPHIA WIFE,PICKUP DRIVING,SEA VIRGIN,SOUP WISDOM,SPICE SORORITY,STORM HAPPINESS,STORY SIDE,SWEETHEARTS SUSPECTS,TOMORROW HUSTLER,TRANSLATION SUMMER,TROUBLE DATE,TWISTED PIRATES,VELVET TERMINATOR"
WADE,"ALIEN CENTER,ANTHEM LUKE,ARMY FLINTSTONES,ATTRACTION NEWTON,BULL SHAWSHANK,BUTTERFLY CHOCOLAT,CHICAGO NORTH,CHILL LUCK,DRAGONFLY STRANGERS,EDGE KISSING,ENGLISH BULWORTH,GOLDFINGER SENSIBILITY,GOODFELLAS SALUTE,GRIT CLOCKWORK,HOLIDAY GAMES,INSIDER ARIZONA,JASON TRAP,KICK SAVANNAH,LUST LOCK,MIGHTY LUCK,NECKLACE OUTBREAK,OSCAR GOLD,PHANTOM GLORY,PHILADELPHIA WIFE,RANGE MOONWALKER,RESURRECTION SILVERADO,SALUTE APOLLO,SAMURAI LION,SQUAD FISH,STRICTLY SCARFACE,SUIT WALLS,VIDEOTAPE ARSENIC,VISION TORQUE,WAR NOTTING,WRONG BEHAVIOR,ZORRO ARK"
WAGGONER,"ARACHNOPHOBIA ROLLERCOASTER,BIRCH ANTITRUST,BONNIE HOLOCAUST,BOULEVARD MOB,CENTER DINOSAUR,CIDER DESIRE,CLASH FREDDY,COMANCHEROS ENEMY,CONNECTION MICROCOSMOS,DEER VIRGINIAN,DETECTIVE VISION,EGG IGBY,FELLOWSHIP AUTUMN,FREAKY POCUS,GENTLEMEN STAGE,GREATEST NORTH,LEATHERNECKS DWARFS,LIFE TWISTED,LONELY ELEPHANT,MASKED BUBBLE,MOONWALKER FOOL,NEMO CAMPUS,NIGHTMARE CHILL,NOVOCAINE FLIGHT,PATTON INTERVIEW,POSEIDON FOREVER,RULES HUMAN,STAR OPERATION,THEORY MERMAID,TRACY CIDER,VOYAGE LEGALLY,WAGON JAWS"
WAGNER,"AMELIE HELLFIGHTERS,ATTACKS HATE,BROTHERHOOD BLANKET,CASSIDY WYOMING,CROOKED FROGMEN,DANCING FEVER,EXPENDABLE STALLION,EXPENDABLE STALLION,FELLOWSHIP AUTUMN,FISH OPUS,FLATLINERS KILLER,FORWARD TEMPLE,GHOST GROUNDHOG,GLASS DYING,IMPOSSIBLE PREJUDICE,JAPANESE RUN,LABYRINTH LEAGUE,LADY STAGE,MONSOON CAUSE,PEAK FOREVER,POLISH BROOKLYN,POTTER CONNECTICUT,SHOCK CABIN,STRANGER STRANGERS,SUIT WALLS,TIGHTS DAWN"
WALDROP,"BASIC EASY,CELEBRITY HORN,CENTER DINOSAUR,CENTER DINOSAUR,DANCING FEVER,DEER VIRGINIAN,GARDEN ISLAND,GROUNDHOG UNCUT,HYSTERICAL GRAIL,KRAMER CHOCOLATE,LICENSE WEEKEND,MADNESS ATTACKS,OTHERS SOUP,PATTON INTERVIEW,PERFECT GROOVE,ROOM ROMAN,SECRETS PARADISE,SMILE EARRING,SPLASH GUMP,SUMMER SCARFACE,VIDEOTAPE ARSENIC"
WALKER,"ADAPTATION HOLES,ALLEY EVOLUTION,ARIZONA BANG,BANG KWAI,BIRDCAGE CASPER,BRIDE INTRIGUE,CAMELOT VACATION,CAMPUS REMEMBER,CHAMBER ITALIAN,CHISUM BEHAVIOR,COLOR PHILADELPHIA,DARKNESS WAR,DRIFTER COMMANDMENTS,EARLY HOME,FOREVER CANDIDATE,NEMO CAMPUS,PANKY SUBMARINE,POLLOCK DELIVERANCE,ROOTS REMEMBER,RUSHMORE MERMAID,SHOCK CABIN,SPIRIT FLINTSTONES,SPY MILE,STAR OPERATION,SUIT WALLS,TITANIC BOONDOCK,TITANS JERK,VIRGINIAN PLUTO,WEREWOLF LOLA"
WALLACE,"AFRICAN EGG,BROTHERHOOD BLANKET,CASSIDY WYOMING,DARN FORRESTER,FLAMINGOS CONNECTICUT,GABLES METROPOLIS,GORGEOUS BINGO,GREATEST NORTH,GUN BONNIE,HOPE TOOTSIE,IGBY MAKER,JERSEY SASSY,LOVELY JINGLE,MONTEREY LABYRINTH,RAGING AIRPLANE,RANGE MOONWALKER,ROCK INSTINCT,ROSES TREASURE,RUGRATS SHAKESPEARE,SLEEPING SUSPECTS,STAMPEDE DISTURBING,VELVET TERMINATOR,WORLD LEATHERNECKS"
WALTERS,"ADAPTATION HOLES,BOOGIE AMELIE,CELEBRITY HORN,CLOSER BANG,DANCES NONE,DRACULA CRYSTAL,EGG IGBY,ENEMY ODDS,FELLOWSHIP AUTUMN,FROST HEAD,FROST HEAD,INTENTIONS EMPIRE,LOLA AGENT,METAL ARMAGEDDON,OSCAR GOLD,PACKER MADIGAN,PRINCESS GIANT,ROSES TREASURE,SAGEBRUSH CLUELESS,SEATTLE EXPECATIONS,SLEEPING SUSPECTS,SOMETHING DUCK,SORORITY QUEEN,SUSPECTS QUILLS,SWARM GOLD,THEORY MERMAID,TOOTSIE PILOT,TORQUE BOUND,TRAP GUYS,WIFE TURN"
WARD,"AFFAIR PREJUDICE,ANTITRUST TOMATOES,APACHE DIVINE,BALLROOM MOCKINGBIRD,BOUND CHEAPER,BRINGING HYSTERICAL,CHASING FIGHT,CONTACT ANONYMOUS,DEER VIRGINIAN,DREAM PICKUP,GIANT TROOPERS,GILMORE BOILED,GREEK EVERYONE,HALF OUTFIELD,HURRICANE AFFAIR,JET NEIGHBORS,LOVERBOY ATTACKS,MADRE GABLES,MAJESTIC FLOATS,MASSAGE IMAGE,METAL ARMAGEDDON,MILLION ACE,MUMMY CREATURES,NAME DETECTIVE,NECKLACE OUTBREAK,NIGHTMARE CHILL,PRINCESS GIANT,SLEEPING SUSPECTS,SLING LUKE,SOUTH WAIT,STATE WASTELAND,VIRGIN DAISY,WITCHES PANIC,WORKING MICROCOSMOS"
WARREN,"AMADEUS HOLY,BLANKET BEVERLY,BOOGIE AMELIE,DOGMA FAMILY,DUDE BLINDNESS,FORRESTER COMANCHEROS,FREAKY POCUS,FURY MURDER,GABLES METROPOLIS,GREASE YOUTH,HIGH ENCINO,HOLLYWOOD ANONYMOUS,HOPE TOOTSIE,HOURS RAGE,INSTINCT AIRPORT,JOON NORTHWEST,KING EVOLUTION,LOUISIANA HARRY,MOULIN WAKE,MULAN MOON,NATIONAL STORY,PLUTO OLEANDER,ROUGE SQUAD,SAGEBRUSH CLUELESS,SHAKESPEARE SADDLE,SMOKING BARBARELLA,STORY SIDE,TIGHTS DAWN,TUXEDO MILE,UNBREAKABLE KARATE,UPTOWN YOUNG,VIRGIN DAISY,WATERFRONT DELIVERANCE,WIND PHANTOM"
WASHINGTON,"ALAMO VIDEOTAPE,ALTER VICTORY,AMELIE HELLFIGHTERS,BARBARELLA STREETCAR,BIRCH ANTITRUST,BLACKOUT PRIVATE,CHEAPER CLYDE,CLEOPATRA DEVIL,CLOCKWORK PARADISE,DORADO NOTTING,FROGMEN BREAKING,GREATEST NORTH,HAROLD FRENCH,HAUNTING PIANIST,LEBOWSKI SOLDIERS,LOSER HUSTLER,MALTESE HOPE,MASKED BUBBLE,NIGHTMARE CHILL,POTTER CONNECTICUT,QUEST MUSSOLINI,RIDGEMONT SUBMARINE,RUSH GOODFELLAS,SNOWMAN ROLLERCOASTER,THEORY MERMAID,TITANS JERK,WITCHES PANIC,WITCHES PANIC"
WATKINS,"BANGER PINOCCHIO,BILL OTHERS,BUCKET BROTHERHOOD,COMA HEAD,DOGMA FAMILY,DOUBLE WRATH,DREAM PICKUP,EAGLES PANKY,FAMILY SWEET,GOLDFINGER SENSIBILITY,GRIT CLOCKWORK,GUNFIGHT MOON,HANDICAP BOONDOCK,INTOLERABLE INTENTIONS,KANE EXORCIST,MOONWALKER FOOL,NORTH TEQUILA,QUEEN LUKE,STAGECOACH ARMAGEDDON,VELVET TERMINATOR,WORKING MICROCOSMOS"
WATSON,"AIRPORT POLLOCK,APACHE DIVINE,BIRDCAGE CASPER,BIRDCAGE CASPER,BRINGING HYSTERICAL,CIDER DESIRE,DOGMA FAMILY,FAMILY SWEET,FANTASY TROOPERS,FANTASY TROOPERS,HALL CASSIDY,HIGH ENCINO,HOME PITY,HOURS RAGE,IMPOSSIBLE PREJUDICE,JOON NORTHWEST,KARATE MOON,LADYBUGS ARMAGEDDON,PIRATES ROXANNE,REAR TRADING,ROAD ROXANNE,SLING LUKE,SLIPPER FIDELITY,STORM HAPPINESS,STORY SIDE,SUNRISE LEAGUE,THEORY MERMAID,TIMBERLAND SKY,TORQUE BOUND,USUAL UNTOUCHABLES"
WATTS,"BERETS AGENT,BOULEVARD MOB,CELEBRITY HORN,GUNFIGHT MOON,LUCKY FLYING,MASSACRE USUAL,MILE MULAN,MOONWALKER FOOL,PACKER MADIGAN,POLLOCK DELIVERANCE,PUNK DIVORCE,PURE RUNNER,RACER EGG,RIGHT CRANES,ROXANNE REBEL,RUGRATS SHAKESPEARE,SNATCH SLIPPER,STRAIGHT HOURS,STREETCAR INTENTIONS,TEMPLE ATTRACTION,TITANIC BOONDOCK,UPRISING UPTOWN,UPTOWN YOUNG,VIRGIN DAISY,WATERFRONT DELIVERANCE,YOUNG LANGUAGE"
WAUGH,"AIRPLANE SIERRA,ANALYZE HOOSIERS,ANTHEM LUKE,BAREFOOT MANCHURIAN,BIRDS PERDITION,CLERKS ANGELS,CORE SUIT,DARLING BREAKING,DOCTOR GRAIL,DRIVING POLISH,DUDE BLINDNESS,FATAL HAUNTED,HOLOCAUST HIGHBALL,INSECTS STONE,JERICHO MULAN,MAJESTIC FLOATS,NEWTON LABYRINTH,PHILADELPHIA WIFE,PITTSBURGH HUNCHBACK,ROBBERS JOON,SECRETARY ROUGE,SLIPPER FIDELITY,STING PERSONAL,TALENTED HOMICIDE,WIZARD COLDBLOODED"
